id,url,tweet,author,created_at,source_file,hasztag/canidate,tweet_clean,tweet_no_stop,tweet_base_no_stop
1924865650448597323,https://x.com/DanielMomot_/status/1924865650448597323,"‼️ SONDA PREZYDENCKA ‼️  Czy Koalicja Obywatelska @ko_klub zasłużyła na PEŁNĄ  władzę w Polsce ?  Maja Sejm , Senat , Rząd,  Sądy...  Tak lub Nie  #Nawrocki2025 #Mentzen2025 #Braun2025 #Zandberg2025 #biejat2025 #Hołownia2025 #Jakubiak2025 https://t.co/2BQ9Pr8QsS",DanielMomot_,Tue May 20 16:31:47 +0000 2025,tweets__Biejat2025_20250520_192948.csv,tweets__Biejat2025,"  sonda prezydencka   czy koalicja obywatelska zasłużyła na pełną władzę w polsce ? maja sejm , senat , rząd, sądy. tak lub nie nawrocki2025 mentzen2025 braun2025 zandberg2025 biejat2025 hołownia2025 jakubiak2025 ","sonda prezydencka koalicja obywatelska zasłużyła pełną władzę polsce ? maja sejm , senat , rząd, sądy. nawrocki2025 mentzen2025 braun2025 zandberg2025 biejat2025 hołownia2025 jakubiak2025","sonda prezydencki koalicja obywatelski zasłużyć pełny władza Polska? maj sejm, senat, rząd, sąd. nawrocki2025 mentzen2025 braun2025 zandberg2025 biejat2025 hołownia2025 jakubiak2025"
1924840067169767597,https://x.com/helenawagnerbau/status/1924840067169767597,I co cały czas nie wychodzicie z domu głosować bo każdy wybór jest zły? Nie pozwólmy proszę wygrać większemu złu. #Biejat2025,helenawagnerbau,Tue May 20 14:50:08 +0000 2025,tweets__Biejat2025_20250520_192948.csv,tweets__Biejat2025,i co cały czas nie wychodzicie z domu głosować bo każdy wybór jest zły? nie pozwólmy proszę wygrać większemu złu. biejat2025,czas wychodzicie domu głosować wybór zły? pozwólmy proszę wygrać większemu złu. biejat2025,czas wychodzicie dom głosować wybór zły? pozwólmy prosić wygrać większemu zło. biejat2025
1924824816311275988,https://x.com/michu_miszcz/status/1924824816311275988,"#Wybory2025 #zandberg2025 #Biejat2025   Lewacy, polecam poczytac komentarze pod postami tvn24 na temat zachowania neutralności Zandberga w 2 turze, jesteście szykanowani i wyzywani przez starych, zmanipulowanych ludzi, którzy nienawidzą każdego kto noe jest z nimi.",michu_miszcz,Tue May 20 13:49:32 +0000 2025,tweets__Biejat2025_20250520_192948.csv,tweets__Biejat2025," wybory2025 zandberg2025 biejat2025 lewacy, polecam poczytac komentarze pod postami tvn24 na temat zachowania neutralności zandberga w 2 turze, jesteście szykanowani i wyzywani przez starych, zmanipulowanych ludzi, którzy nienawidzą każdego kto noe jest z nimi.","wybory2025 zandberg2025 biejat2025 lewacy, polecam poczytac komentarze postami tvn24 temat zachowania neutralności zandberga 2 turze, jesteście szykanowani wyzywani starych, zmanipulowanych ludzi, nienawidzą każdego noe nimi.","wybory2025 zandberg2025 biejat2025 lewak, polecać poczytac komentarz post tvn24 temat zachować neutralność zandberga 2 tura, jesteście szykanować wyzywać stary, zmanipulować człowiek, nienawidzić każdy noe on."
1924814461409407072,https://x.com/Iga_JB/status/1924814461409407072,"@A_Traczyk Serio?  Aborcja w poniedziałek , srode i piątek bo #Biejat2025   Resztę dni z zakazem aborcji bo #konfederacja   🤣🤣🤣🤣",Iga_JB,Tue May 20 13:08:23 +0000 2025,tweets__Biejat2025_20250520_192948.csv,tweets__Biejat2025," serio? aborcja w poniedziałek , srode i piątek bo biejat2025 resztę dni z zakazem aborcji bo konfederacja  ","serio? aborcja poniedziałek , srode piątek biejat2025 resztę dni zakazem aborcji konfederacja","serio? aborcja poniedziałek, srode piątek biejat2025 reszta dzień zakaz aborcja konfederacja"
1924802765324251136,https://x.com/INFORPL/status/1924802765324251136,Biejat i Hołownia popierają Trzaskowskiego [Druga tura] #WyboryPrezydenckie2025 #DrugaTura #Trzaskowski2025 #Biejat2025 #Hołownia2025 https://t.co/Z51TcfDRZi,INFORPL,Tue May 20 12:21:55 +0000 2025,tweets__Biejat2025_20250520_192948.csv,tweets__Biejat2025,biejat i hołownia popierają trzaskowskiego [druga tura] wyboryprezydenckie2025 drugatura trzaskowski2025 biejat2025 hołownia2025 ,biejat hołownia popierają trzaskowskiego [druga tura] wyboryprezydenckie2025 drugatura trzaskowski2025 biejat2025 hołownia2025,biejat hołownie popierać trzaskowskiego [ drugi tura ] wyboryprezydenckie2025 drugatura trzaskowski2025 biejat2025 hołownia2025
1924726976624885908,https://x.com/Cavoosha/status/1924726976624885908,Dlaczego tak jest⁉️ #Trzaskowski2O25  #Mentzen2025  #biejat2025  #Nawrocki2025 #Hołownia2025  #Zandberg2025  #Braun2025 #Jakubiak2025 #Stanowski2025 #Senyszyn2025 https://t.co/intSRBzUgE,Cavoosha,Tue May 20 07:20:45 +0000 2025,tweets__Biejat2025_20250520_192948.csv,tweets__Biejat2025,dlaczego tak jest  trzaskowski2o25 mentzen2025 biejat2025 nawrocki2025 hołownia2025 zandberg2025 braun2025 jakubiak2025 stanowski2025 senyszyn2025 ,trzaskowski2o25 mentzen2025 biejat2025 nawrocki2025 hołownia2025 zandberg2025 braun2025 jakubiak2025 stanowski2025 senyszyn2025,trzaskowski2o25 mentzen2025 biejat2025 nawrocki2025 hołownia2025 zandberg2025 braun2025 jakubiak2025 stanowski2025 senyszyn2025
1924717274939715650,https://x.com/wellback_/status/1924717274939715650,"Tak na szybko sobie sprawdziłem #sondaż z ostatniego tygodnia #Wybory2025 do wyników oficjalnych, wnioski wyciągnijcie sami #Mentzen2025 #Braun2025 #Trzaskowski2025 #Nawrocki2025 #Zandberg2025 #biejat2025 #Hołownia2025 https://t.co/0uYnZ2hQeE",wellback_,Tue May 20 06:42:12 +0000 2025,tweets__Biejat2025_20250520_192948.csv,tweets__Biejat2025,"tak na szybko sobie sprawdziłem sondaż z ostatniego tygodnia wybory2025 do wyników oficjalnych, wnioski wyciągnijcie sami mentzen2025 braun2025 trzaskowski2025 nawrocki2025 zandberg2025 biejat2025 hołownia2025 ","szybko sprawdziłem sondaż ostatniego tygodnia wybory2025 wyników oficjalnych, wnioski wyciągnijcie sami mentzen2025 braun2025 trzaskowski2025 nawrocki2025 zandberg2025 biejat2025 hołownia2025","szybko sprawdzić być sondaż ostatni tydzień wybory2025 wynik oficjalny, wniosek wyciągnijcie sam mentzen2025 braun2025 trzaskowski2025 nawrocki2025 zandberg2025 biejat2025 hołownia2025"
1924714771359633664,https://x.com/obywatelmm/status/1924714771359633664,"Dzień 2. po I turze: #Nawrocki2025: - ataki na #Trzaskowski2025  - umizgi do wyborców #Mentzen2025 i #Braun2025   #Trzaskowski2025: - ataki na wyborców z PL wsch. - ataki na wyborców #Hołownia2025, #biejat2025 i #Zandberg2025  To się może skończyć tylko na 1 sposób",obywatelmm,Tue May 20 06:32:15 +0000 2025,tweets__Biejat2025_20250520_192948.csv,tweets__Biejat2025,"dzień 2. po i turze: nawrocki2025: - ataki na trzaskowski2025 - umizgi do wyborców mentzen2025 i braun2025 trzaskowski2025: - ataki na wyborców z pl wsch. - ataki na wyborców hołownia2025, biejat2025 i zandberg2025 to się może skończyć tylko na 1 sposób","dzień 2. turze: nawrocki2025: - ataki trzaskowski2025 - umizgi wyborców mentzen2025 braun2025 trzaskowski2025: - ataki wyborców pl wsch. - ataki wyborców hołownia2025, biejat2025 zandberg2025 skończyć 1","dzień 2. tura: nawrocki2025: - atak trzaskowski2025 - umizgi wyborca mentzen2025 braun2025 trzaskowski2025: - atak wyborca pl wsch. - atak wyborca hołownia2025, biejat2025 zandberg2025 skończyć 1"
1924711813691932907,https://x.com/XauusdAnaa/status/1924711813691932907,"Dow Futures Rebound Join now for trading signals :- https://t.co/K1uh507MSG Dow E-mini rose 0.35% to 42,885, led by UnitedHealth (+8.21%). Reclaimed 50-day MA at 41,159; nearing resistance at 43,148. #DowJones #Indices #Roumains #Werenoi #biejat2025 #Razem #waermepumpe #brad https://t.co/4licxGzx77",XauusdAnaa,Tue May 20 06:20:30 +0000 2025,tweets__Biejat2025_20250520_192948.csv,tweets__Biejat2025,"dow futures rebound join now for trading signals :- dow e-mini rose 0.35% to 42,85, led by unitedhealth (+8.21%). reclaimed 50-day ma at 41,159; nearing resistance at 43,148. dowjones indices roumains werenoi biejat2025 razem waermepumpe brad ","dow futures rebound join now for trading signals :- dow e-mini rose 0.35% 42,85, led unitedhealth (+8.21%). reclaimed 50-day at 41,159; nearing resistance at 43,148. dowjones indices roumains werenoi biejat2025 razem waermepumpe brad","dow futures rebound join now for trading signals: - dow e - mini rose 0. 35 % 42,85, led unitedhealthć ( +8. 21 % ). reclaimed 50 - day at 41,159; nearing resistance at 43,148. dowjones indices roumains werenoi biejat2025 raz waermepumpeć brad"
1924445688957489385,https://x.com/k_konopacki/status/1924445688957489385,"W którą stronę powinien spojrzeć #Trzaskowski2025 żeby zdobyć głosy? Z jednej strony po postulaty #Biejat2025 czy #Zandberg2025, ale też ""na prawo"". Lewicowa część raczej na niego zagłosuje, natomiast ważne jest przekonanie części wyborców #Mentzen2025 czy #Braun2025.",k_konopacki,Mon May 19 12:43:01 +0000 2025,tweets__Biejat2025_20250520_192948.csv,tweets__Biejat2025,"w którą stronę powinien spojrzeć trzaskowski2025 żeby zdobyć głosy? z jednej strony po postulaty biejat2025 czy zandberg2025, ale też ""na prawo"". lewicowa część raczej na niego zagłosuje, natomiast ważne jest przekonanie części wyborców mentzen2025 czy braun2025.","którą stronę spojrzeć trzaskowski2025 zdobyć głosy? jednej strony postulaty biejat2025 zandberg2025, ""na prawo"". lewicowa część raczej zagłosuje, ważne przekonanie części wyborców mentzen2025 braun2025.","który strona spojrzeć trzaskowski2025 zdobyć głos? jeden strona postulat biejat2025 zandberg2025, "" na prawo "". lewicowy część raczej zagłosować, ważny przekonanie część wyborca mentzen2025 braun2025."
1924435911099510856,https://x.com/laciatyzuraw/status/1924435911099510856,"Drogi @szymon_holownia, drogie @nowePSL dziękujemy za poparcie dla Rafała, czekamy na poparcie @__Lewica i @MagdaBiejat oraz liczymy na poparcie wyborców #zandberg2025 i lecimy po zwycięstwo kandydata K15X!!!! ✌️ #Trzaskowski2025 #Hołownia2025 #Biejat2025",laciatyzuraw,Mon May 19 12:04:10 +0000 2025,tweets__Biejat2025_20250520_192948.csv,tweets__Biejat2025,"drogi , drogie dziękujemy za poparcie dla rafała, czekamy na poparcie i oraz liczymy na poparcie wyborców zandberg2025 i lecimy po zwycięstwo kandydata k15x!   trzaskowski2025 hołownia2025 biejat2025","drogi , drogie dziękujemy poparcie rafała, czekamy poparcie liczymy poparcie wyborców zandberg2025 lecimy zwycięstwo kandydata k15x! trzaskowski2025 hołownia2025 biejat2025","droga, drogi dziękować poparcie rafać, czekać poparcie liczyć poparcie wyborca zandberg2025 lecić zwycięstwo kandydat k15x! trzaskowski2025 hołownia2025 biejat2025"
1924428615174828041,https://x.com/YeahBunny5/status/1924428615174828041,"Tak wygląda wyborca biejat, chyba mam rację #Wybory2025 #WyboryPrezydenckie2025 #Biejat2025 #Mentzen2025 #NawrockiPrezydent2025 https://t.co/ZrqqBtSnD6",YeahBunny5,Mon May 19 11:35:10 +0000 2025,tweets__Biejat2025_20250520_192948.csv,tweets__Biejat2025,"tak wygląda wyborca biejat, chyba mam rację wybory2025 wyboryprezydenckie2025 biejat2025 mentzen2025 nawrockiprezydent2025 ","wygląda wyborca biejat, chyba rację wybory2025 wyboryprezydenckie2025 biejat2025 mentzen2025 nawrockiprezydent2025","wyglądać wyborca biejat, chyba racja wybory2025 wyboryprezydenckie2025 biejat2025 mentzen2025 nawrockiprezydent2025"
1924382162905637146,https://x.com/kowal27836/status/1924382162905637146,#lewica #Biejat2025 Ale mi dzisiaj algorytm pięknie pokazuje wasz szloch że Polska zaczyna mieć dosyć takich ludzi jak wy 🥰😘,kowal27836,Mon May 19 08:30:35 +0000 2025,tweets__Biejat2025_20250520_192948.csv,tweets__Biejat2025, lewica biejat2025 ale mi dzisiaj algorytm pięknie pokazuje wasz szloch że polska zaczyna mieć dosyć takich ludzi jak wy   ,lewica biejat2025 algorytm pięknie pokazuje szloch polska zaczyna mieć dosyć ludzi,lewica biejat2025 algorytm pięknie pokazywać szloch Polska zaczynać mieć dosyć człowiek
1924242362018001143,https://x.com/Marcin_Sokolow/status/1924242362018001143,"@ZandbergRAZEM Dzięki takim jak ty mamy taką PISowską rzeczywistość. Sanczopansa, dajesz zajebisty przykład jedności. Dobrze że tak srogo przejebałeś, ty i ta twoja #Biejat2025. Partie śmiechu i pogardy.",Marcin_Sokolow,Sun May 18 23:15:04 +0000 2025,tweets__Biejat2025_20250520_192948.csv,tweets__Biejat2025," dzięki takim jak ty mamy taką pisowską rzeczywistość. sanczopansa, dajesz zajebisty przykład jedności. dobrze że tak srogo przejebałeś, ty i ta twoja biejat2025. partie śmiechu i pogardy.","dzięki takim taką pisowską rzeczywistość. sanczopansa, dajesz zajebisty przykład jedności. srogo przejebałeś, biejat2025. partie śmiechu pogardy.","dzięki taki taki pisowski rzeczywistość. sanczopansa, dawać zajebisty przykład jedność. srogo przejebać być, biejat2025. partia śmiech pogarda."
1924225276315140416,https://x.com/Kacper17346222/status/1924225276315140416,"Pani @MagdaBiejat to nie Pani mówiła przypadkiem, że kobiety boją się @SlawomirMentzen ??  #Wybory2025 #Mentzen2025 #Biejat2025 https://t.co/jIrkS4eb8A",Kacper17346222,Sun May 18 22:07:10 +0000 2025,tweets__Biejat2025_20250520_192948.csv,tweets__Biejat2025,"pani to nie pani mówiła przypadkiem, że kobiety boją się ? wybory2025 mentzen2025 biejat2025 ","mówiła przypadkiem, kobiety boją ? wybory2025 mentzen2025 biejat2025","mówić przypadek, kobieta bać? wybory2025 mentzen2025 biejat2025"
1924212345087066299,https://x.com/Franek45208504/status/1924212345087066299,Najlepszy wynik kobiety w III RP Brawo! Może kiedyś dorośniemy do Pani Prezydent #Biejat2025  #WyboryPrezydenckie2025,Franek45208504,Sun May 18 21:15:47 +0000 2025,tweets__Biejat2025_20250520_192948.csv,tweets__Biejat2025,najlepszy wynik kobiety w i rp brawo! może kiedyś dorośniemy do pani prezydent biejat2025 wyboryprezydenckie2025,najlepszy wynik kobiety rp brawo! kiedyś dorośniemy prezydent biejat2025 wyboryprezydenckie2025,dobry wynik kobieta rp brawo! kiedyś dorośniemy prezydent biejat2025 wyboryprezydenckie2025
1924203188984398112,https://x.com/wiosnakobiet/status/1924203188984398112,@MagdaBiejat : Bardzo dziękuję za każdy oddany na mnie głos! To jest najlepszy wynik Lewicy w wyborach prezydenckich od lat i najlepszy wynik kobiety- kandydatki!   #Biejat2025 #Wybory2025 #WyboryPrezydenckie2025 #exitpoll https://t.co/lg7PzJyWvW,wiosnakobiet,Sun May 18 20:39:24 +0000 2025,tweets__Biejat2025_20250520_192948.csv,tweets__Biejat2025, : bardzo dziękuję za każdy odany na mnie głos! to jest najlepszy wynik lewicy w wyborach prezydenckich od lat i najlepszy wynik kobiety- kandydatki! biejat2025 wybory2025 wyboryprezydenckie2025 exitpol ,: dziękuję odany głos! najlepszy wynik lewicy wyborach prezydenckich lat najlepszy wynik kobiety- kandydatki! biejat2025 wybory2025 wyboryprezydenckie2025 exitpol,: dziękować odać głos! dobry wynik lewica wybory prezydencki rok dobry wynik kobieta - kandydatka! biejat2025 wybory2025 wyboryprezydenckie2025 exitpol
1924202746703417555,https://x.com/Kacus1o/status/1924202746703417555,Kto by się spodziewał? #Wybory2025 #WyboryPrezydenckie2025 #Wybory #wyboryprezydenckie #Mentzen2025 #Trzaskowski2025 #Nawrocki2025 #Biejat2025 #zandberg2025 #Stanowski #Hołownia2025 https://t.co/trUbX8fUQk,Kacus1o,Sun May 18 20:37:39 +0000 2025,tweets__Biejat2025_20250520_192948.csv,tweets__Biejat2025,kto by się spodziewał? wybory2025 wyboryprezydenckie2025 wybory wyboryprezydenckie mentzen2025 trzaskowski2025 nawrocki2025 biejat2025 zandberg2025 stanowski hołownia2025 ,spodziewał? wybory2025 wyboryprezydenckie2025 wybory wyboryprezydenckie mentzen2025 trzaskowski2025 nawrocki2025 biejat2025 zandberg2025 stanowski hołownia2025,spodziewać? wybory2025 wyboryprezydenckie2025 wybory wyboryprezydencki mentzen2025 trzaskowski2025 nawrocki2025 biejat2025 zandberg2025 stanowski hołownia2025
1924199838310191203,https://x.com/ormusdus/status/1924199838310191203,"@MagdaBiejat gratuluję świetnej kampanii i najlepszego wyniku kobiety w historii III RP 💚 Mogło być lepiej, ale to i tak duży sukces przy rozdrobnieniu lewicy i mocnym kandydacie Razem. #Biejat2025 https://t.co/b0TyFdXKRg",ormusdus,Sun May 18 20:26:06 +0000 2025,tweets__Biejat2025_20250520_192948.csv,tweets__Biejat2025," gratuluję świetnej kampani i najlepszego wyniku kobiety w histori i rp   mogło być lepiej, ale to i tak duży sukces przy rozdrobnieniu lewicy i mocnym kandydacie razem. biejat2025 ","gratuluję świetnej kampani najlepszego wyniku kobiety histori rp mogło lepiej, duży sukces rozdrobnieniu lewicy mocnym kandydacie razem. biejat2025","gratulować świetny kampana najlepszego wynik kobieta historia rp móc dobrze, duży sukces rozdrobnieniu lewica mocny kandydat razem. biejat2025"
1924199321336996066,https://x.com/ormusdus/status/1924199321336996066,Teraz @trzaskowski_ musisz! Przegnaj tych skurwysynów z prawej strony i przywróć normalność w pałacu! #Biejat2025 #Trzaskowski2025 #TrzaskowskiPrezydentemPolski2025 #WyboryPrezydenckie2025 #Wybory2025 https://t.co/x7HIZIG0sT,ormusdus,Sun May 18 20:24:02 +0000 2025,tweets__Biejat2025_20250520_192948.csv,tweets__Biejat2025,teraz musisz! przegnaj tych skurwysynów z prawej strony i przywróć normalność w pałacu! biejat2025 trzaskowski2025 trzaskowskiprezydentempolski2025 wyboryprezydenckie2025 wybory2025 ,musisz! przegnaj skurwysynów prawej strony przywróć normalność pałacu! biejat2025 trzaskowski2025 trzaskowskiprezydentempolski2025 wyboryprezydenckie2025 wybory2025,musieć! przegnaj skurwysyn prawy strona przywróćć normalność pałac! biejat2025 trzaskowski2025 trzaskowskiprezydentempolski2025 wyboryprezydenckie2025 wybory2025
1924193206607999010,https://x.com/s_pntr/status/1924193206607999010,"Idzie nowe, a liderem nowej lewicy będzie Adrian Zandberg  #Wybory2025 #exitpoll #zandberg2025 #Biejat2025 https://t.co/UyvJvJfN4L",s_pntr,Sun May 18 19:59:44 +0000 2025,tweets__Biejat2025_20250520_192948.csv,tweets__Biejat2025,"idzie nowe, a liderem nowej lewicy będzie adrian zandberg wybory2025 exitpol zandberg2025 biejat2025 ","idzie nowe, liderem nowej lewicy adrian zandberg wybory2025 exitpol zandberg2025 biejat2025","iść nowy, lider nowy lewica adrian zandberg wybory2025 exitpol zandberg2025 biejat2025"
1924188987523997797,https://x.com/rafal_kropka/status/1924188987523997797,w  2 turze ide na Nawrockiego #Nawrocki2025 #Biejat2025  ale juz za 5 lat #bieja2030,rafal_kropka,Sun May 18 19:42:58 +0000 2025,tweets__Biejat2025_20250520_192948.csv,tweets__Biejat2025,w 2 turze ide na nawrockiego nawrocki2025 biejat2025 ale juz za 5 lat bieja2030,2 turze ide nawrockiego nawrocki2025 biejat2025 5 lat bieja2030,2 tura ide nawrockiego nawrocki2025 biejat2025 5 rok bieja2030
1924188543217254562,https://x.com/f3lix_gfx/status/1924188543217254562,"warto odstawić teraz kwestię podziału lewicy i trzeba się zmobilizować, trzeba pokonać prorosyjskie psy  nie jest idealnym kandydatem, ale chociaż coś przepuści, błagam nie dajmy im wygrać   #Zandberg2025 #Biejat2025 #Trzaskowski2025 #Wybory2025",f3lix_gfx,Sun May 18 19:41:13 +0000 2025,tweets__Biejat2025_20250520_192948.csv,tweets__Biejat2025,"warto odstawić teraz kwestię podziału lewicy i trzeba się zmobilizować, trzeba pokonać prorosyjskie psy nie jest idealnym kandydatem, ale chociaż coś przepuści, błagam nie dajmy im wygrać zandberg2025 biejat2025 trzaskowski2025 wybory2025","warto odstawić kwestię podziału lewicy zmobilizować, pokonać prorosyjskie psy idealnym kandydatem, chociaż przepuści, błagam dajmy wygrać zandberg2025 biejat2025 trzaskowski2025 wybory2025","warto odstawić kwestia podział lewica zmobilizować, pokonać prorosyjski pies idealny kandydat, chociaż przepuścić, błagać dać wygrać zandberg2025 biejat2025 trzaskowski2025 wybory2025"
1924188091473879242,https://x.com/DanielFlakaPriv/status/1924188091473879242,"W komisji, w której jestem Mężem Zaufania  #Hołownia2025 7 głosów #Biejat2025 7 głosów #Braun2025 23 glosy #Trzaskowski2025 46 głosów #Mentzen2025  68 głosów  #Nawrocki2025 229 głosów",DanielFlakaPriv,Sun May 18 19:39:25 +0000 2025,tweets__Biejat2025_20250520_192948.csv,tweets__Biejat2025,"w komisji, w której jestem mężem zaufania hołownia2025 7 głosów biejat2025 7 głosów braun2025 23 glosy trzaskowski2025 46 głosów mentzen2025 68 głosów nawrocki2025 29 głosów","komisji, mężem zaufania hołownia2025 7 głosów biejat2025 7 głosów braun2025 23 glosy trzaskowski2025 46 głosów mentzen2025 68 głosów nawrocki2025 29 głosów","komisja, mąż zaufanie hołownia2025 7 głos biejat2025 7 głos braun2025 23 glos trzaskowski2025 46 głos mentzen2025 68 głos nawrocki2025 29 głos"
1924184653574898114,https://x.com/MStefankowski/status/1924184653574898114,"Gratulacje dla @MagdaBiejat 💚 za wynik, najlepszy wynik kobiety w historii wyborów prezydenckich w Polsce. Głos Lewicy jest słyszalny. #Biejat2025 #ŁączyNasWięcej https://t.co/T1svnYW7yR",MStefankowski,Sun May 18 19:25:45 +0000 2025,tweets__Biejat2025_20250520_192948.csv,tweets__Biejat2025,"gratulacje dla   za wynik, najlepszy wynik kobiety w histori wyborów prezydenckich w polsce. głos lewicy jest słyszalny. biejat2025 łączynaswięcej ","gratulacje wynik, najlepszy wynik kobiety histori wyborów prezydenckich polsce. głos lewicy słyszalny. biejat2025 łączynaswięcej","gratulacja wynik, dobry wynik kobieta historia wybory prezydencki Polska. głos lewica słyszalny. biejat2025 łączynaswięcej"
1924183679842062399,https://x.com/ormusdus/status/1924183679842062399,Madzia😭😭😭😭 #Biejat2025,ormusdus,Sun May 18 19:21:53 +0000 2025,tweets__Biejat2025_20250520_192948.csv,tweets__Biejat2025,madzia  biejat2025,madzia biejat2025,madzia biejat2025
1924181948907347999,https://x.com/thetomek/status/1924181948907347999,"Z pozytywów:  sztandar SLD można tym razem nie wyprowadzić, ale wypierdolić. Oby na dobre już.   #Biejat2025",thetomek,Sun May 18 19:15:00 +0000 2025,tweets__Biejat2025_20250520_192948.csv,tweets__Biejat2025,"z pozytywów: sztandar sld można tym razem nie wyprowadzić, ale wypierdolić. oby na dobre już. biejat2025","pozytywów: sztandar sld razem wyprowadzić, wypierdolić. oby dobre już. biejat2025","pozytyw: sztandar sld razem wyprowadzić, wypierdolić. oby dobry już. biejat2025"
1924145329319903628,https://x.com/Horaccy77/status/1924145329319903628,@kamill_m @viaplaysportpl #biejat2025 i wszystko jasne 😂,Horaccy77,Sun May 18 16:49:30 +0000 2025,tweets__Biejat2025_20250520_192948.csv,tweets__Biejat2025, biejat2025 i wszystko jasne  ,biejat2025 jasne,biejat2025 jasny
1923981475269026114,https://x.com/Karol_lorak_/status/1923981475269026114,"Więc możecie agitować, ile tylko chcecie. Nawet PKW to potwierdziła. Więc powodzenia, i głosy głównie na #Trzaskowski2025 #Biejat2025 ,ewentualnie #Zandberg2025 czy #Hołownia . https://t.co/yo3sWqaffo",Karol_lorak_,Sun May 18 05:58:24 +0000 2025,tweets__Biejat2025_20250520_192948.csv,tweets__Biejat2025,"więc możecie agitować, ile tylko chcecie. nawet pkw to potwierdziła. więc powodzenia, i głosy głównie na trzaskowski2025 biejat2025 ,ewentualnie zandberg2025 czy hołownia . ","możecie agitować, chcecie. pkw potwierdziła. powodzenia, głosy głównie trzaskowski2025 biejat2025 ,ewentualnie zandberg2025 hołownia .","móc agitować, chcecie. pkw potwierdzić. powodzenie, głos głównie trzaskowski2025 biejat2025, ewentualnie zandberg2025 hołownie."
1924876015773405685,https://x.com/kaszaankaa/status/1924876015773405685,"Na dzielni mówią, że Bonżurowi psycha zaczyna siadać, prawda to ? 😎 #Wybory2025 #wyboryprezydenckie #Nawrocki2025 #Trzaskowski2O25 #Mentzen2025 #Braun2025 https://t.co/S17FdIHSge",kaszaankaa,Tue May 20 17:12:59 +0000 2025,tweets__Braun2025_20250520_193022.csv,tweets__Braun2025,"na dzielni mówią, że bonżurowi psycha zaczyna siadać, prawda to ?   wybory2025 wyboryprezydenckie nawrocki2025 trzaskowski2o25 mentzen2025 braun2025 ","dzielni mówią, bonżurowi psycha zaczyna siadać, prawda ? wybory2025 wyboryprezydenckie nawrocki2025 trzaskowski2o25 mentzen2025 braun2025","dzielny mówić, bonżur psycha zaczynać siadać, prawda? wybory2025 wyboryprezydencki nawrocki2025 trzaskowski2o25 mentzen2025 braun2025"
1924863722507346281,https://x.com/mietka63/status/1924863722507346281,Komunikat do Kandydatów na Prezydenta RP 🇵🇱  Konfederacja Korony Polskiej #WyboryPrezydenckie #IItura #GrzegorzBraun #Braun2025 https://t.co/EN9R84igAk przez @FacebookWatch,mietka63,Tue May 20 16:24:08 +0000 2025,tweets__Braun2025_20250520_193022.csv,tweets__Braun2025,komunikat do kandydatów na prezydenta rp   konfederacja korony polskiej wyboryprezydenckie itura grzegorzbraun braun2025 przez ,komunikat kandydatów prezydenta rp konfederacja korony polskiej wyboryprezydenckie itura grzegorzbraun braun2025,komunikat kandydat prezydent rp konfederacja korona polski wyboryprezydencki itura grzegorzbraun braun2025
1924861191253365047,https://x.com/B_Malkiewicz/status/1924861191253365047,"Jak zobaczę cień nadziei, że Karol Nawrocki po ewentualnym zwycięstwie pokaże środkowy palec  JarKaczowi to ma mój głos! #Braun2025",B_Malkiewicz,Tue May 20 16:14:04 +0000 2025,tweets__Braun2025_20250520_193022.csv,tweets__Braun2025,"jak zobaczę cień nadziei, że karol nawrocki po ewentualnym zwycięstwie pokaże środkowy palec jarkaczowi to ma mój głos! braun2025","zobaczę cień nadziei, karol nawrocki ewentualnym zwycięstwie pokaże środkowy palec jarkaczowi głos! braun2025","zobaczyć cień nadzieja, Karol nawrocki ewentualny zwycięstwo pokazać środkowy palec jarkacz głos! braun2025"
1924858410211692741,https://x.com/OlaKawkaa/status/1924858410211692741,#Mentzen2025 #KONFEDERACJA #Braun2025,OlaKawkaa,Tue May 20 16:03:01 +0000 2025,tweets__Braun2025_20250520_193022.csv,tweets__Braun2025, mentzen2025 konfederacja braun2025,mentzen2025 konfederacja braun2025,mentzen2025 konfederacja braun2025
1924855177057636551,https://x.com/KonradNiznik_/status/1924855177057636551,"7 warunków, aby uzyskać poparcie Konfederacji Korony Polskiej. #Braun2025 @KoronyPolskiej @GrzegorzBraun_ @Wlodek_Skalik @Roman_Korona @Slawomir_Sala @MartaAnnaCzech @RafalForys @PiotrHeszen @WojciechSinski https://t.co/a5IuwRTVyg",KonradNiznik_,Tue May 20 15:50:10 +0000 2025,tweets__Braun2025_20250520_193022.csv,tweets__Braun2025,"7 warunków, aby uzyskać poparcie konfederacji korony polskiej. braun2025 ","7 warunków, uzyskać poparcie konfederacji korony polskiej. braun2025","7 warunki, uzyskać poparcie konfederacja korona polski. braun2025"
1924854443897503802,https://x.com/zawsze_pod_prad/status/1924854443897503802,Musimy iść na wybory!! Jeśli #Mentzen2025 i #Braun2025 maja się wzmocnić przez oddanie głosu na #Nawrocki2025 !!,zawsze_pod_prad,Tue May 20 15:47:16 +0000 2025,tweets__Braun2025_20250520_193022.csv,tweets__Braun2025,musimy iść na wybory! jeśli mentzen2025 i braun2025 maja się wzmocnić przez odanie głosu na nawrocki2025 !,musimy iść wybory! mentzen2025 braun2025 maja wzmocnić odanie głosu nawrocki2025 !,musieć iść wybory! mentzen2025 braun2025 maj wzmocnić odać głos nawrocki2025!
